latitude,longitude,cluster,size
43.0765924392276,-89.55271847059733,43,1291
43.09321914863331,-89.26131571315908,89,1285
43.07274722057911,-89.46816689026888,33,1278
43.12658713132613,-89.31034812496071,97,1265
43.05350365513652,-89.4515623091297,77,1250
43.08901044720629,-89.30246217521739,48,1245
43.061007078708606,-89.31563206924945,59,1240
43.11126117219481,-89.30171880827272,49,1218
43.03230346206349,-89.47259101991597,31,1208
43.06076898294508,-89.49365059419507,41,1177
43.00674861866667,-89.51012176795605,19,1176
43.04498349151181,-89.50431712541732,68,1154
43.033117394101765,-89.37398196491174,44,1145
43.03553541470038,-89.55687505913858,57,1141
43.08661725814917,-89.32304390796962,37,1126
43.08418054105751,-89.36167252112244,94,1125
43.024416924217064,-89.49023720626346,34,1123
43.08370970936945,-89.47814822358792,32,1123
43.07023410501958,-89.28602324815192,7,1114
43.11315306550312,-89.32729051038291,2,1105
43.04844178460177,-89.34613198663718,30,1092
43.078964986071426,-89.5406608671,20,1080
43.07924857623227,-89.50515313943262,23,1075
43.06890117229597,-89.40335449035909,53,1067
43.14133017250855,-89.36331567740022,24,1063
43.04625269268414,-89.51481782905118,74,1059
43.0353700653356,-89.49322136652506,60,1052
43.07973343750836,-89.27440708919733,83,1047
43.09913381447552,-89.35681579128205,73,1047
43.01783246362445,-89.50201959980787,58,1035
43.03351682703257,-89.40045659755127,63,1023
43.11963504265043,-89.36282293226361,96,1022
43.092525889747805,-89.31712182475877,18,1018
43.060575044935796,-89.4256924089647,5,1017
43.06197604,-89.4475442067761,4,999
43.031381863747015,-89.27326825011933,8,986
43.06430878970768,-89.46222518121006,90,971
43.1062536442711,-89.34674355781969,15,971
43.09948842993452,-89.3050847024696,55,970
43.13265003106618,-89.38346110552696,80,964
43.088408139823834,-89.37068226047668,27,963
43.16105698557018,-89.28663329171053,17,960
43.0566429438548,-89.43893956812445,11,937
43.05981375692974,-89.40349217761309,91,931
43.06995607481722,-89.43400959994314,38,923
43.0535806674218,-89.46268330687204,21,907
43.06258822993475,-89.29810865127243,47,904
43.12535513694149,-89.32984802460106,69,892
43.07968297754883,-89.51674264413086,39,877
43.15553428818499,-89.37417860914485,66,875
43.05166288519894,-89.29983680835544,95,868
43.070944523651875,-89.52888414430033,93,862
43.160503245576926,-89.31729433865385,6,830
43.08919716844888,-89.27500204084922,45,828
43.14418079197309,-89.37459626217489,10,827
43.07553026707317,-89.31656202964633,70,820
43.036249117932435,-89.52053010322973,54,816
43.035180146854394,-89.48245863945742,40,802
43.09897047592168,-89.2930702382617,98,774
43.01906476944287,-89.51403883998111,84,770
43.13817434679625,-89.31164967540884,22,768
43.09129748583209,-89.35199640163418,79,766
43.06602614016142,-89.47745694979822,88,753
43.02798878746269,-89.42963384910448,71,741
43.04295146022398,-89.45191200753624,29,729
43.07641862907676,-89.29902773708507,36,700
43.06389416656105,-89.4144122616847,78,670
43.04470200108033,-89.36331185889196,85,658
43.04553939685115,-89.49107330456107,61,637
43.03389932887013,-89.46286939255845,26,636
43.13983474177812,-89.4000648500152,12,627
43.071587744266864,-89.39180271967008,1,619
43.073388639165515,-89.49411164926207,42,598
43.03984784478088,-89.54519143561753,64,573
43.114589981808265,-89.29243515017147,28,534
43.04687232135942,-89.44288971040164,0,477
43.07953251229614,-89.28779998376609,50,419
43.05624865181818,-89.5513505389697,62,376
43.0070451808343,-89.49594131318656,82,361
43.02652451483096,-89.50277467217082,65,352
43.095826674586206,-89.32804409901149,99,329
43.08078643613503,-89.37507599042074,56,228
43.0635953088212,-89.5175957752848,35,226
43.03528560283312,-89.44807647772316,92,165
43.04595706326219,-89.2881560140244,67,104
43.04210930816609,-87.90047452788927,47,1324
43.19111413315562,-88.72140538165706,16,1133
43.0028596985592,-88.07467527791727,58,985
43.14522955573529,-87.97575665651961,54,807
42.97189773219212,-87.93812286761084,14,797
43.06619019534483,-87.99178382086207,78,726
42.97074533245467,-88.12194413641562,6,716
42.956503481879196,-87.8476318447651,2,693
42.93063713049763,-88.03185230869668,1,691
43.12117043829016,-87.9255549388601,59,632
43.08557859493766,-88.04310330822943,42,620
42.97544541315315,-87.9992675326126,65,585
43.20069463976378,-88.7493314991601,0,578
43.03624435149296,-87.97615338405633,77,576
43.06922454638645,-87.87122255491845,39,529
42.865725469007636,-87.96234551877863,91,521
43.15509761725184,-87.95424971580883,60,517
43.037245515560166,-88.01222617614108,32,507
43.012796965659895,-88.11558600441624,87,504
42.98715819840164,-87.90414711090163,64,491
43.00132375893993,-87.97707695621908,66,473
42.9401326789,-88.06251125535,62,460
43.169699089875,-87.884056743625,30,446
43.169163058071426,-88.0544792295,46,423
42.9299451242,-87.848298901,8,422
43.078451978449614,-87.92227602356589,81,412
42.99232944072649,-87.93634194782051,4,406
42.94464310722222,-88.13207279373738,10,401
43.10343970367742,-88.01457051170968,49,400
42.94541893362369,-88.09069309303136,18,388
43.10509102780269,-87.92752154560539,9,386
43.16337657600939,-88.72378890676056,12,381
42.98027391806706,-88.10052235925049,33,367
43.054010694359675,-88.02191522514987,44,365
43.02525829326816,-87.94400887122904,34,358
42.939810783011154,-87.93417757862454,13,355
42.86714168508772,-87.83987638245614,86,354
43.185035765957444,-87.98955613978724,79,341
42.991822378679245,-88.13899313836478,67,335
42.99945909781132,-88.09798759279245,88,330
42.94971434862745,-88.0257613569281,56,326
43.11519405687023,-87.95295760763359,73,311
43.05200629296774,-87.96716046737097,28,310
43.14755667615942,-88.01117105666667,40,306
43.10185810589041,-87.90373903276712,53,303
43.0380212352459,-88.03851262530054,96,293
42.9861550862877,-88.07571306863109,29,287
43.152713896515706,-87.94827926407596,63,285
43.203752886632124,-88.69967908222797,84,284
43.05302859235,-87.928504376175,20,277
43.0274369092517,-88.05704484918367,35,269
43.298271683,-88.002074637,85,264
42.902428794173915,-87.87840161243479,69,244
42.99401929815181,-88.01387470353136,19,244
43.185683080297395,-88.75115355526641,17,241
42.969283552230216,-87.96023392028776,26,234
43.06638759404908,-88.03539034907975,98,232
42.96128559262774,-88.16445437927007,74,229
43.19996936495935,-88.71263881603659,31,213
43.012655794114835,-88.08747198113238,82,212
43.2096029732882,-88.74780145332689,3,204
42.99156777935,-87.8790961213,61,200
43.17908307199095,-88.72443962920815,21,200
43.112234980912284,-87.97269122908772,27,198
43.19347490834677,-88.73035954122984,48,193
43.049197752427354,-87.88678419268376,45,183
42.99351111987207,-88.06020251852878,92,180
42.99540432860119,-87.96552264098214,90,176
43.073379870872486,-87.9660004419463,94,171
43.07710506704918,-88.02104886733606,83,171
42.88052955418919,-87.98462210824324,93,171
43.068980873209874,-87.89251469888889,71,162
43.09976121,-88.48753162,22,160
43.005314550932475,-87.91977850594856,38,159
43.08524782497817,-87.99545814820961,99,154
42.97034561719697,-88.04094921318182,24,149
43.4125169,-88.16942624,7,149
43.01045505178947,-88.06768455431579,68,149
43.18697679704986,-88.71258673127424,50,147
43.11041925193548,-87.93866843175952,89,141
42.93782583975,-87.98897161375,23,140
42.96587805276029,-88.10231821699757,55,139
42.944630571273585,-87.85797370198114,43,138
43.042797614444446,-87.99450047836257,57,137
43.089835027887325,-88.05295991588028,75,132
42.99179478724806,-87.98757935507751,41,131
43.012579111171426,-88.13056257934285,15,131
42.98939283801205,-88.08679585455823,25,129
43.13647230324242,-87.92834196915152,95,123
43.10180070248227,-88.03372793666666,52,115
43.08612247647727,-87.89694665994318,11,111
43.20352937800373,-88.72769582419777,70,74
43.183405922055556,-88.70037650183333,5,58
43.020836835614034,-88.02933872900584,36,57
42.96562944859649,-88.08338073134503,37,47
43.085221842195125,-88.01114631585367,80,40
42.91633921078767,-87.84605068643836,97,29
42.96460592482759,-87.89646934793103,51,10
42.990400385021644,-88.00092065103897,76,2
42.9777816337013,-87.89205581766234,72,1
44.967453312204974,-93.27910606404423,33,7035
40.70774200000018,-95.90771800000002,1,5344
40.912049660606066,-97.10665403636365,53,5266
40.369638935897434,-96.18340691025641,41,5237
40.38069400000001,-97.08104599999997,68,5015
44.94455197093065,-93.22190616097737,95,4910
44.99315762861789,-93.30411856341463,25,4868
44.92082136441464,-93.29000565505414,0,4607
40.75632033802817,-97.58962877464789,28,4457
45.020478094866526,-93.43120090102668,83,4343
40.917753451612896,-95.93156504480287,49,4238
40.38199263134657,-96.73417601103753,98,4155
40.93959802739726,-96.763656,57,4053
44.90270358499191,-93.25736144522654,20,4044
40.1057189010495,-96.1507298095952,7,3958
40.869344613219084,-96.13418626560586,67,3787
45.0120099366226,-93.21073946180063,93,3466
40.48126023183392,-95.73704017647059,75,3422
44.899655018085106,-93.21260595725907,65,3421
45.03813265003004,-93.29425083978366,80,3367
44.94836041824475,-93.26774740516687,19,3322
44.906549592838196,-93.3060225992374,47,3078
44.966852276052634,-93.32052862552632,92,3019
40.41591100000001,-97.728977,46,2984
40.5789105,-96.20155498958333,21,2940
44.97859858437176,-93.25903719277582,55,2901
40.682446810840105,-95.87069122926829,40,2805
40.656667999999996,-96.690572875,58,2675
44.91021187474905,-93.32127597204996,5,2659
44.94600591125624,-93.298045770534,13,2621
40.46390075147929,-96.37401724260354,87,2563
40.89230999390243,-97.22282293292682,66,2531
44.92673734399786,-93.22671875755627,29,2522
44.97913011280815,-93.30566918057524,79,2487
40.83112448780488,-95.87262657723578,63,2424
45.02970811053214,-93.25417970393569,86,2283
40.901092,-97.486886,72,2213
44.92697904819466,-93.36864977205651,96,2206
45.0082248569794,-93.48385233066361,88,2196
44.84367663857143,-93.25307497935064,56,2175
44.99836980999299,-93.29147074102384,61,2148
44.93919248744556,-93.25479559055103,16,1966
40.476084,-96.961881,73,1938
40.17726030612245,-96.1047089744898,26,1845
44.966992139661556,-93.2134294616605,78,1825
44.972583038479264,-93.2243663890553,81,1825
44.92684891366336,-93.32363746415841,44,1815
44.91380137387231,-93.25904945402499,35,1804
40.738497604938274,-96.2167260617284,82,1796
44.90393734777752,-93.27660784980219,32,1772
40.21359625,-95.75739766666666,97,1745
45.07316015265554,-93.259554861305,52,1714
44.905130678822886,-93.22249540379538,18,1587
44.96120097462883,-93.28511921993986,89,1541
45.0457581400655,-93.31714540436681,74,1536
44.934999256118445,-93.21198374919729,77,1417
44.964592005243446,-93.24491387092696,94,1389
44.97899891669956,-93.29395055315737,37,1274
44.931354424216096,-93.24021116724595,6,1227
40.83544981739131,-97.59841034782609,71,1154
45.05121380837004,-93.41730142841409,99,1127
44.92061559442446,-93.27316718133993,54,947
40.60280199999999,-95.821733,91,943
44.98626323888199,-93.23743293465839,60,908
40.836349331707325,-95.92820330731708,45,881
44.92470511573426,-93.2547686465909,38,874
44.98593636487554,-93.27644016250494,2,825
44.96781569203771,-93.26544363467784,15,817
44.97830191542437,-93.31796709115484,85,791
40.834852,-96.023249,39,770
40.595267,-95.898242,14,667
45.03395531897747,-93.23354951169844,51,659
44.934812179191276,-93.27571765674693,4,594
44.94309219375624,-93.23745827797202,10,558
44.9109283679471,-93.22983629496221,9,487
44.8954527283114,-93.25061432156258,11,453
40.885608000000005,-95.853838,22,393
44.98809153631285,-93.22008515391062,31,328
44.95925230175342,-93.31114050021918,84,296
44.9475365017714,-93.21030906233656,17,289
44.90321972761236,-93.29464050696629,12,219
44.924660760666306,-93.21149167861365,64,205
45.01997690105614,-93.28763513173985,43,196
44.94468471874129,-93.28798090719926,76,195
45.02084564527027,-93.37255202364865,30,169
40.68300333881162,-95.85227731479141,90,158
44.95706525435074,-93.2295338293619,23,124
44.955687216232,-93.25352626644609,34,123
44.92825432474748,-93.31517790546373,59,115
45.017626011738,-93.30358474040207,36,99
45.06907834303797,-93.37169065379746,24,96
45.004043062778365,-93.26109409427359,42,83
44.89588747216643,-93.31113605107603,48,81
44.91120526567559,-93.21505059714454,3,78
45.01186795068394,-93.22929090633549,27,72
44.991530873187806,-93.31281662845964,8,71
44.90731611668978,-93.20474585903838,70,69
44.90185585499701,-93.2367444208857,62,43
44.96295295689875,-93.29593500145371,69,36
44.95124256868328,-93.32849019225979,50,12
36.164127,-86.772139,0,387
36.1505794,-86.856161,13,132
36.1586738,-86.7790061,9,122
36.082284,-86.791662,16,109
36.1634467,-86.7835779,15,102
36.153515,-86.783856,63,84
36.1498758,-86.7733901,22,77
36.1632249,-86.7802119,11,74
36.157992,-86.794404,23,64
36.1618637,-86.7777341,14,56
36.1368928,-86.7610484,20,54
36.1677366,-86.7787187,7,51
36.1586511,-86.7731851,4,44
36.1673519,-86.7732851,51,41
36.1579477,-86.7832722,17,41
36.1620574,-86.7737296,27,37
36.1657791,-86.7804127,6,34
36.1601196,-86.7765013,46,33
36.1612758,-86.7828574,18,29
36.15808691428572,-86.77540287142857,34,25
36.1611561,-86.7848883,30,25
36.1671744,-86.7870344,38,24
36.1632598,-86.7760492,8,24
36.165688,-86.778098,26,23
36.1624279,-86.7872886,1,21
36.1507966,-86.7817044,24,19
36.155912,-86.782796,33,18
36.1599632,-86.7749332,41,17
36.151473,-86.784184,52,15
36.1535201,-86.7709279,32,14
36.1646969,-86.7827601,43,14
36.155919,-86.785743,3,13
36.1601033,-86.7813457,28,12
36.1575253,-86.7766286,21,9
36.161317,-86.7765113,25,9
36.1513396,-86.7683586,99,8
36.1586341,-86.7820592,81,8
36.15859418,-86.78062248,10,7
36.158861,-86.77598,36,7
36.1525796,-86.7850936,19,7
36.1576367,-86.7783299,44,6
36.161648,-86.783926,40,6
36.1532536,-86.7738443,54,6
36.1585058,-86.7740857,31,6
36.1573788,-86.77990463333333,69,6
36.1609039,-86.7756728,86,5
36.162165,-86.774198,55,5
36.163847,-86.786468,39,5
36.1607274,-86.7743021,57,5
36.1571179,-86.7761217,96,5
36.1654234,-86.7733977,49,5
36.1602222,-86.7767981,45,5
36.1578277,-86.7750011,66,5
36.1574786,-86.7734139,37,5
36.153894,-86.784631,53,5
36.1615736,-86.7740491,92,4
36.1602237,-86.7781583,59,4
36.15925732,-86.77270899999999,58,4
36.153508675,-86.78537735,94,4
36.1625144,-86.7838066,12,4
36.1544881,-86.7860104,5,3
36.1514363,-86.7830537,29,3
36.1551458,-86.7825585,75,3
36.153515,-86.7839574,77,3
36.1584193,-86.7801628,73,3
36.1608141,-86.7845444,64,3
36.1576432,-86.7747128,47,3
36.1611152,-86.774555,88,3
36.1610366,-86.7755294,90,2
36.1602532,-86.7765877,65,2
36.1525608,-86.7846399,50,2
36.1615672,-86.7756891,98,2
36.1606798,-86.776864,89,2
36.1585828,-86.7739057,68,2
36.161132,-86.7767049,87,2
36.1605424,-86.7741772,62,2
36.158969,-86.773385,78,2
36.161287,-86.785038,84,2
36.158711,-86.77399,85,2
36.1581216,-86.7751931,79,2
36.1540407,-86.7844949,35,2
36.157059950000004,-86.7760816375,71,1
36.1588007,-86.7732791,70,1
36.1603595,-86.7781857,2,1
36.1611227,-86.7755849,74,1
36.1603197,-86.7766312,72,1
36.1615316,-86.7740224,91,1
36.1606747,-86.7742663,76,1
36.1571516,-86.7761451,48,1
36.1507833,-86.7816608,93,1
36.1586547,-86.7820719,60,1
36.1611133,-86.7767506,67,1
36.158113,-86.775421,42,1
36.1607011,-86.7742842,80,1
36.1586698,-86.7731969,82,1
36.1585424,-86.7741098,95,1
36.1615851,-86.7740564,97,1
36.1586786,-86.782087,56,1
36.1578423,-86.7750101,61,1
36.158098100000004,-86.77541067499999,83,1
40.665360242988434,-73.98242863485896,21,10866
40.730892399898686,-73.89363815473612,10,10673
40.54862531560686,-74.18034676214769,2,9613
40.68183933951222,-73.79657056375427,17,9443
40.848600200010296,-73.8566200071561,41,9188
40.78512622952674,-73.81769013369653,35,9094
40.645109737650685,-73.92482901874544,65,8993
40.63549917370401,-74.08438436733068,55,8915
40.80278393206627,-73.96345475666485,56,8882
40.67581237978897,-73.81983272558273,78,8873
40.741232601929134,-73.71330560645669,53,8821
40.607095388191745,-73.98956331803139,19,8763
40.7074207577603,-73.95382103154928,20,8722
40.56965754134592,-74.1115225231807,60,8546
40.75995559458943,-73.9935613372369,57,8526
40.5938719515625,-73.80283492335201,30,8511
40.85244794693946,-73.9330468498387,46,8474
40.54432880529505,-74.2069456012299,36,8321
40.60594893489181,-74.12942604946988,28,8319
40.67192658356907,-73.7648988231265,68,8302
40.673404555692805,-73.87250031288026,63,8261
40.72440428652182,-73.81154862556878,3,8172
40.76598604369106,-73.77520496120977,25,8145
40.58954597373986,-73.94617355675513,44,7996
40.8730291377227,-73.8675970196049,75,7992
40.66537377294096,-73.94895766885357,95,7880
40.84023853939841,-73.8898265269508,27,7800
40.77163092605704,-73.91281985715692,4,7767
40.74733291408141,-73.86530904302833,58,7758
40.72833745865662,-74.00573105165444,0,7701
40.72153890671366,-73.84961064531548,96,7692
40.64264764710041,-74.00665730453906,22,7628
40.62081735995803,-74.16346225001277,86,7605
40.84773699568182,-73.7872800734091,71,7590
40.50976083493234,-74.24134057102326,31,7543
40.60785192770389,-73.96567894970323,66,7533
40.698933194919,-73.91758109712589,5,7510
40.60224886334539,-73.75530991966727,92,7406
40.89313810204273,-73.8532997123811,50,7320
40.76213742372494,-73.96535856596851,54,7303
40.814795163719296,-73.91480332706315,29,7289
40.61660550997714,-73.94159648520134,23,7273
40.84190074466498,-73.8289522099823,61,7269
40.575852923015496,-73.85281250426996,12,7220
40.70791679169097,-73.75924591007166,70,7147
40.607094145079444,-74.07516253485383,6,7128
40.66708171160094,-73.89241898903826,72,7124
40.74599014799082,-73.91355748411495,74,7086
40.692465776619954,-73.7382687560887,97,6990
40.88841649347004,-73.90379534458987,98,6987
40.53557090814926,-74.16348924251093,89,6879
40.7828506180984,-73.84303328730135,79,6830
40.58905160343184,-74.09273446576977,81,6815
40.77559088299671,-73.7992289482662,62,6803
40.68690601206708,-73.93912939405065,69,6680
40.68692324352255,-73.99583989170743,1,6609
40.633637588781944,-73.97963399966453,34,6577
40.663013340441815,-73.73865463413571,64,6559
40.71629910160593,-73.87276516158016,67,6548
40.741681104538394,-73.98241884910827,90,6504
40.68477694732897,-73.96820191935915,48,6501
40.72584062086623,-73.78562949860746,13,6478
40.819488352773604,-73.8894702649212,52,6470
40.68648783780933,-73.85061328494804,38,6412
40.700336417426996,-73.78482642715792,47,6305
40.75896191011225,-73.88489752439654,45,6301
40.7495531846357,-73.78879324308029,26,6294
40.802512046329156,-73.94307041271337,9,6250
40.63875092796916,-73.95730980827511,77,6107
40.87098277729301,-73.83696080431352,39,6057
40.62703829257495,-74.030301687652,91,5949
40.824688931092226,-73.85735805813043,80,5858
40.61729088567499,-73.9139760186837,11,5856
40.58267533368801,-73.98033235225566,84,5847
40.745306726912176,-73.75791728114618,99,5712
40.72602992362843,-73.73890768965337,40,5695
40.755237844763535,-73.93584195915925,85,5638
40.85587221817289,-73.91028836206287,49,5607
40.75366695140793,-73.8202131804742,83,5592
40.52620225830205,-74.203725457239,94,5577
40.78355481773917,-73.97765087272462,82,5553
40.825015883771066,-73.94498528420489,18,5547
40.639857944854825,-73.89486579200181,37,5530
40.659379887057774,-73.8427075534001,8,5497
40.62794562304378,-74.10902485357558,32,5484
40.72104112026822,-73.98650772782777,24,5462
40.55378104176324,-74.15311550576139,88,5365
40.821476893524455,-73.8202118508587,93,5150
40.56477011964352,-74.13187487588563,16,5024
40.76645623514256,-73.73892860612743,7,4784
40.623788051279966,-74.13939135802244,59,4747
40.864178710240296,-73.89150550308015,76,4418
40.70188201797092,-73.82587730791302,14,4295
40.590195442075725,-74.16205265308932,73,4151
40.61670480217937,-74.00886112452736,51,4072
40.67203052376157,-73.91810248142042,42,3954
40.70453459305248,-73.89832012917047,87,3681
40.779053716982375,-73.95285799707264,15,3392
40.834131550063134,-73.91813193051658,43,3356
40.72596803678739,-73.94953623555459,33,1056
37.77331928008475,-122.13729564788136,20,1244
41.65476435483871,-72.9002061935484,77,1143
41.12299,-104.828727,51,960
30.821593027027028,-90.98474275675676,80,777
35.21348175609756,-117.77732680487804,74,750
37.7914116459375,-122.24471115046875,58,745
41.32894374137931,-105.57610978160919,52,742
41.31729997674419,-104.3482780232558,42,719
32.40013555555556,-91.19384450000001,47,719
37.820703325783974,-122.27424510627178,44,715
37.774072405113635,-122.19146184412878,28,701
36.133177,-120.370427,25,689
41.195479,-105.84162,64,661
41.7426,-72.78620800000002,99,657
37.84853245574074,-122.24900374203703,61,647
37.796966869796556,-122.21440801251956,30,641
41.80520944444444,-72.5552189111111,65,622
37.74282134039548,-122.15330498813559,18,621
37.809947421035055,-122.2929073936561,19,618
37.814348893975904,-122.24296678846815,93,615
37.804680731294674,-122.27187403375694,91,607
41.012603,-105.635466,86,604
37.751733055691055,-122.18169709878049,5,594
41.903774999999996,-73.04753174999999,78,585
37.83959750506329,-122.28273288892404,15,573
37.79768593096961,-122.2015398251809,10,572
41.466373,-104.464983,68,572
37.809273261685824,-122.21686808084291,9,570
37.82888703206751,-122.25070537229254,14,569
37.84144003183761,-122.26646746837606,85,566
37.78159358926471,-122.21173820044118,27,560
37.78372007210145,-122.23847832608696,72,556
37.7566067936,-122.1495042152,37,552
41.19938,-104.403449,50,546
37.73471642316384,-122.18486085536723,22,544
41.963067,-72.248927,63,524
41.31677993548387,-104.30372082258064,55,522
37.80557279377104,-122.23206666010101,29,515
37.81072092575,-122.25368602100001,39,508
37.76754000164234,-122.1666684620438,46,489
37.840148033832335,-122.22751764760478,97,488
35.187133,-117.885359,87,483
37.848080699264706,-122.26407860502451,43,473
37.76616442633833,-122.18336778865097,53,469
37.77785700752394,-122.20036218563611,57,467
37.73526354808917,-122.13708696624204,84,464
37.74575898641732,-122.1716260242126,92,463
37.820362625703325,-122.2847763736573,54,456
37.78969757732697,-122.18824740930788,81,445
41.74535544444444,-72.90287111111112,76,443
37.78716661268657,-122.22193483451493,66,441
37.84030436159204,-122.25159724218905,60,440
37.80553317803547,-122.20744765361528,62,433
37.76062294329897,-122.19074434762886,48,418
37.842237213245035,-122.27308856225166,90,417
37.79564894054054,-122.2535399966736,67,399
37.773842033939395,-122.21723661787878,38,387
37.796603513062095,-122.26839999036403,17,366
37.799738522876716,-122.24162806273972,34,355
41.875088,-72.631632,73,345
37.799215024269664,-122.28032732674157,40,334
37.79610252620155,-122.19292918527131,24,331
37.779081496368036,-122.2262927353511,56,320
37.82180465156538,-122.2618202335175,45,314
37.830804916536664,-122.26108506895476,69,289
37.757168108006276,-122.17322575918368,98,288
37.765665185545025,-122.20193624123223,31,266
37.79749391231884,-122.22660123067632,89,262
37.791417065993265,-122.23249462760943,0,236
37.844040498591546,-122.28037824295775,83,192
41.7008192,-72.8761838,6,174
37.82620501022727,-122.21020933181818,32,116
37.811872077539064,-122.22757409785156,71,88
37.775918889595374,-122.17871079682081,7,86
37.80922502957746,-122.28196206350832,12,86
41.637096,-72.648763,36,62
37.815514971618626,-122.25671436607539,13,62
37.84819927608696,-122.25671473043478,16,45
37.8069238364621,-122.26500541137185,4,41
41.826142,-72.728674,3,37
37.8121989716515,-122.23614682158647,1,31
37.8319637047404,-122.2722545227991,82,29
37.75469798965517,-122.12309320689656,8,18
37.72992976943005,-122.19757124455958,2,15
37.787214894117646,-122.19913595032679,26,14
37.848089252226025,-122.24191213664383,95,13
37.80482564488449,-122.22227691369638,33,12
37.82009431982379,-122.25024412158591,88,10
41.1561757,-104.7928088,21,10
37.84684001037037,-122.28494990333333,70,10
37.80703411556728,-122.29907065329816,41,10
37.74623608183333,-122.16206980516667,49,9
37.78907547628636,-122.20763111946309,96,8
37.7804034818328,-122.19233983456591,94,7
41.71761,-72.831312,59,5
41.83469915384615,-72.530329,23,4
41.690208,-72.779578875,35,3
37.806262983884295,-122.24540992975207,79,2
37.77337313695652,-122.23264519384058,11,2
37.8373460275641,-122.2578394198718,75,1
35.52479658358621,-97.60567177875862,86,296
35.463110144640886,-97.50650133906078,23,267
35.356799674117646,-97.54630308779412,4,255
35.50643786312253,-97.30797600177866,3,253
35.51596270423529,-97.49209522211764,29,243
35.42332885555555,-97.52268444527778,43,205
35.52774242984127,-97.59108244888888,2,204
35.510090606035504,-97.52306021112426,67,203
35.552134394,-97.57206345481082,63,198
35.472319089310346,-97.46045069482759,8,185
35.4885891859375,-97.62253112302083,50,182
35.41033435863636,-97.43101478772728,77,182
35.484326140697675,-97.52766440139536,1,181
35.5839348614375,-97.6054769200625,36,179
35.35004950358778,-97.56649502534351,34,179
35.48358840771739,-97.5765336697826,81,179
35.56894648032258,-97.53579133129033,47,174
35.55472769059701,-97.32719820358209,95,171
35.35029160470588,-97.42285070088235,59,169
35.57593090733333,-97.66202620199999,7,165
35.461626415,-97.51514851192307,96,165
35.43746952119048,-97.54735302380952,13,160
35.47560429135593,-97.64552849915255,97,159
35.44725052554307,-97.52236340367041,68,158
35.42662489725,-97.49804772025,39,155
35.49802588296296,-97.47000156777777,0,144
35.537700440254234,-97.50702968855933,54,143
35.39989306395833,-97.50244398645833,14,139
35.37216476381579,-97.52394962934211,53,137
35.51016191016461,-97.47579275814815,60,136
35.48525968574468,-97.47853478882979,41,136
35.51718153435484,-97.56545038354838,40,134
35.48877727011364,-97.6067957621591,48,131
35.58857245240506,-97.5527401135443,6,126
35.45697564,-97.49814344715084,79,122
35.491034021666664,-97.44230789,58,120
35.50024284966481,-97.61527161050279,24,120
35.50355882740384,-97.48922643605769,26,118
35.4889568295,-97.498317103,85,117
35.50372641422078,-97.51889281811688,44,106
35.42196332895522,-97.51225052619402,37,104
35.47729137617647,-97.47223158080882,87,98
35.44275230736842,-97.57362116842106,69,96
35.44764802078049,-97.51148618146341,10,96
35.51910616009434,-97.53557104764151,27,96
35.45302801404762,-97.46896488309524,93,96
35.48298229107527,-97.46090948172044,30,94
35.50651597994253,-97.53232144333333,55,94
35.46903769244275,-97.5220445840458,46,92
35.5025536205,-97.598148481,15,92
35.35348645951351,-97.56939617248649,32,88
35.495767701666665,-97.56895490518518,12,86
35.48067376924242,-97.51369997333333,78,84
35.5187642540146,-97.52210976211678,21,84
35.482238143356646,-97.5353753844056,61,82
35.52013791776596,-97.47612835287234,91,81
35.48290003076923,-97.59146111153846,33,79
35.49100470941177,-97.65523585882353,28,76
35.52085742733333,-97.48699170858333,5,72
35.457558776035505,-97.49370929526627,70,70
35.54813175,-97.57433113066176,17,67
35.469383603536585,-97.51507929365853,52,66
35.610073979999996,-97.59197136125,31,62
35.465442933585855,-97.51178912363636,83,61
35.38564336809524,-97.52902522904762,35,60
35.554512405,-97.517968169,92,59
35.410178809,-97.52686703650001,22,59
35.528884121333334,-97.60551295288889,51,54
35.45584687854431,-97.50316517860759,20,52
35.35482481568421,-97.56641529684211,98,51
35.470960627,-97.65100032242857,76,48
35.487476115862066,-97.47027525448276,82,45
35.56892748227273,-97.52552214,19,45
35.555641373,-97.563020568,11,44
35.492498266976746,-97.49114839418604,88,44
35.55993843583333,-97.57732350194445,74,43
35.49677127875,-97.51643926291666,45,42
35.50624161590164,-97.51878221295082,49,40
35.4318107552381,-97.54956241369048,94,39
35.54550313811475,-97.57252918844262,42,38
35.430477925714285,-97.56433313857143,75,36
35.35052702833333,-97.5686468578889,18,34
35.50506769822222,-97.49557488755556,16,31
35.527654709836064,-97.60220901704918,73,30
35.479204948125,-97.58578789125,90,29
35.426795066239315,-97.51430143769231,71,29
35.46117051408784,-97.50553436125,9,29
35.48307148721649,-97.46364905835051,25,27
35.41928865954545,-97.52189945636364,56,26
35.47423746,-97.54766896,72,22
35.484381166896554,-97.49537101862069,64,21
35.55160297407407,-97.57445747617284,38,20
35.48521745457627,-97.6004154098305,66,20
35.509088526847826,-97.52594003195652,57,17
35.51434704333333,-97.56807725230769,84,16
35.46397592748538,-97.50921669789474,65,10
35.52827419347594,-97.60746733433155,62,8
35.35001307353659,-97.5708846357317,80,7
35.523061139215685,-97.60229303490196,89,7
35.462460218333334,-97.472901285,99,6
34.06408605,-117.59309899736843,21,4096
41.15669500000001,-104.75265600000003,52,1900
